web-scraper-order,web-scraper-start-url,Single,Single-href,Title,Price,Image-src,Color,Occassion,Type
1691784500-30,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/vaimiya-women-embroidered-anarkali-kurta/p/itm892edcebbce87?pid=KTAGR4SGBKFEHXXZ&lid=LSTKTAGR4SGBKFEHXXZPM3B8J&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_11&otracker=search&otracker1=search&iid=en_fBu5uNfYrAtCij0vGDo4Kk2OSUpcPnd-7PGn9GiDi_55AUWNWU7Og1uYyj9VM20NETD46gIFVO1TrCIdorijig%3D%3D&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Embroidered Viscose Rayon Anarkali Kurta  (Black),₹ 551,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/l/0/l/xl-black-anarkali-printed-embroidered-kurti-kurta-kurtis-for-original-imagr4sgfya5gzbt.jpeg?q=70,Black,Ethnic,Kurta
1691784503-31,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/unique-fab-women-kalamkari-anarkali-kurta/p/itm19a5ca9521a93?pid=KTAGHGRPKM6TP3DY&lid=LSTKTAGHGRPKM6TP3DYS2MAT5&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_10&otracker=search&otracker1=search&iid=1217f8c1-1cb6-476d-8629-e76fd38881ca.KTAGHGRPKM6TP3DY.SEARCH&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Kalamkari Pure Cotton Anarkali Kurta  (Black),₹ 779,https://rukminim2.flixcart.com/image/832/832/l4ssfww0/ethnic-set/h/8/h/s-pe-blue-anarkali-01-parth-fab-original-imagfmaarwzn5dte.jpeg?q=70,Black,Ethnic,Kurta
1691784506-32,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/sheqe-women-solid-straight-kurta/p/itmf882gxzyzgrqm?pid=KTAF86VJQTZTYTEC&lid=LSTKTAF86VJQTZTYTECEO9HNK&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_9&otracker=search&otracker1=search&iid=1217f8c1-1cb6-476d-8629-e76fd38881ca.KTAF86VJQTZTYTEC.SEARCH&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Solid Crepe Straight Kurta  (Black),₹ 203,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/t/e/c/s-lfbb-01-sheqe-original-imaf8h9kgvcfa56r-bb.jpeg?q=70,Black,Ethnic,Kurta
1691784509-33,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/isha-e-kart-women-printed-anarkali-kurta/p/itm59ecb101b80b0?pid=KTAGDNAVBSTDFMB7&lid=LSTKTAGDNAVBSTDFMB7LOBXIQ&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_8&otracker=search&otracker1=search&iid=en_fBu5uNfYrAtCij0vGDo4Kk2OSUpcPnd-7PGn9GiDi_690xblveylJdzwZK9NFWIAQuYSk7Z2QTnxGHnu_d_xvg%3D%3D&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Printed Viscose Rayon Anarkali Kurta  (Black),₹ 389,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/y/a/k/s-if19a-isha-e-kart-original-imagkncnfefvyfta.jpeg?q=70,Black,Ethnic,Kurta
1691784512-34,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/god-bless-women-printed-straight-kurta/p/itm5fb0a1502c8b8?pid=KTAGK5JKKNHHY4HD&lid=LSTKTAGK5JKKNHHY4HDNJX5HF&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_7&otracker=search&otracker1=search&iid=1217f8c1-1cb6-476d-8629-e76fd38881ca.KTAGK5JKKNHHY4HD.SEARCH&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Printed Viscose Rayon Straight Kurta  (Black),₹ 424,https://rukminim2.flixcart.com/image/832/832/keq058w0-0/kurta/l/k/q/s-gbk1208-god-bless-original-imafvccftnhd6hdz.jpeg?q=70,Black,Ethnic,Kurta
1691784515-35,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/misty-fashion-women-embroidered-straight-kurta/p/itmb9b923bb8614b?pid=KTAGNVW5Z8KFXXKR&lid=LSTKTAGNVW5Z8KFXXKRM6PVIK&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_6&otracker=search&otracker1=search&iid=1217f8c1-1cb6-476d-8629-e76fd38881ca.KTAGNVW5Z8KFXXKR.SEARCH&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Embroidered Viscose Rayon Straight Kurta  (Black),₹ 399,https://rukminim2.flixcart.com/image/832/832/kpk3csw0/dress/v/s/q/l-blacke01-auriprx-fashion-original-imag3ruer7v7rgrf.jpeg?q=70,Black,Ethnic,Kurta
1691784518-36,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/trending-kurties-women-printed-straight-kurta/p/itm29c95b1c12cbd?pid=KTAGG7SXFVAKSKUW&lid=LSTKTAGG7SXFVAKSKUWPC0HHU&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_5&otracker=search&otracker1=search&iid=1217f8c1-1cb6-476d-8629-e76fd38881ca.KTAGG7SXFVAKSKUW.SEARCH&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Printed Viscose Rayon Straight Kurta  (Black),₹ 259,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/i/w/d/l-sn-1111-golada-master-original-imagg7stv2eazajj.jpeg?q=70,Black,Ethnic,Kurta
1691784521-37,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/annsh-apparel-women-printed-straight-kurta/p/itm7d0911867f75a?pid=KTAGM6SESV4RK8FT&lid=LSTKTAGM6SESV4RK8FT4BFM6M&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_4&otracker=search&otracker1=search&iid=1217f8c1-1cb6-476d-8629-e76fd38881ca.KTAGM6SESV4RK8FT.SEARCH&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Printed Viscose Rayon Straight Kurta  (Black),₹ 367,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/n/8/f/3xl-192-annsh-apparel-original-imagm6se83mqjwzf.jpeg?q=70,Black,Ethnic,Kurta
1691784524-38,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/unique-fab-women-kalamkari-anarkali-kurta/p/itm0b3c2acd329e4?pid=KTAGHGRPSDPHDZK8&lid=LSTKTAGHGRPSDPHDZK8HCFNKR&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_3&otracker=search&otracker1=search&iid=1217f8c1-1cb6-476d-8629-e76fd38881ca.KTAGHGRPSDPHDZK8.SEARCH&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Kalamkari Pure Cotton Anarkali Kurta  (Black),₹ 594,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/y/g/m/xl-black-cset-m-unique-fab-original-imaghgrmagcnzvus.jpeg?q=70,Black,Ethnic,Kurta
1691784527-39,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/anushansa-women-floral-print-anarkali-kurta/p/itm4e6ae4802a456?pid=KTAGC94FBEUJXGFX&lid=LSTKTAGC94FBEUJXGFXW8DCCV&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_2&otracker=search&otracker1=search&iid=en_fBu5uNfYrAtCij0vGDo4Kk2OSUpcPnd-7PGn9GiDi_4pnYzwuY79d20NirkBA6JZajI0uOsMIpADWI1Dam7pOg%3D%3D&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,"Women Floral Print Viscose Rayon Anarkali Kurta  (Black, Pink, Yellow)",₹ 369,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/y/p/e/l-4colour-flower-kurti-anushansa-original-imagc94fvhuzwfag-bb.jpeg?q=70,Black,Ethnic,Kurta
1691784530-40,https://www.flipkart.com/search?q=Kurta%20for%20women%20black&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/anil-fashions-women-solid-anarkali-kurta/p/itm66e0ab20cd613?pid=KTAGBHDYTRMUUEXN&lid=LSTKTAGBHDYTRMUUEXNFVTPTD&marketplace=FLIPKART&q=Kurta+for+women+black&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_1&otracker=search&otracker1=search&iid=en_fBu5uNfYrAtCij0vGDo4Kk2OSUpcPnd-7PGn9GiDi_5vjQyjyFbpvlhfPBZ-fhWAfzf0utL3C2OSkbe5Zp4Aaw%3D%3D&ssid=gbaebv79zk0000001691784407899&qH=5fc23c9df4f614b9,Women Solid Viscose Rayon Anarkali Kurta  (Black),₹ 439,https://rukminim2.flixcart.com/image/832/832/kwpam4w0/kurta/f/3/c/l-1020-elvish-jaipur-original-imag9bnqunhvygmt.jpeg?q=70,Black,Ethnic,Kurta
1691785539-1,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/amudee-fashion-women-floral-print-straight-kurta/p/itm36c8cb7ff98c9?pid=KTAGHWNHNWFPA4ZG&lid=LSTKTAGHWNHNWFPA4ZG7B6ZZD&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_40&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGHWNHNWFPA4ZG.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Floral Print Cotton Blend Straight Kurta  (Blue, White)",₹ 421,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/w/h/x/m-black-head-kurta-amudee-fashion-original-imaghwnhzw7mbf3d.jpeg?q=70,Blue,Ethnic,Kurta
1691785542-2,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/rimeline-women-striped-straight-kurta/p/itm312f99b4dab0a?pid=KTAGKDJSJ7YPPF8W&lid=LSTKTAGKDJSJ7YPPF8WW28EWG&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_39&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGKDJSJ7YPPF8W.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Striped Pure Cotton Straight Kurta  (Blue, White)",₹ 369,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/u/i/e/l-rf-tiger-green-kurti-rimeline-fashion-original-imagjq3n3rncqdef.jpeg?q=70,Blue,Ethnic,Kurta
1691785545-3,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/gleux-fashion-women-embroidered-anarkali-kurta/p/itme555d1c471cd8?pid=KTAGPXBH9BSDDGRM&lid=LSTKTAGPXBH9BSDDGRMHWVYNG&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_38&otracker=search&otracker1=search&iid=en_nVWuho9NTw1jaW4dq21omRwTHDXYNEAisFozAI0M9R1h0BZJVvWwC2GLk8u-rYCJfoFgezUhcJG6THa6Lq_QIA%3D%3D&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Embroidered Viscose Rayon Anarkali Kurta  (White, Dark Blue)",₹ 474,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/e/a/d/m-zallar-kurta-udazy-creation-original-imagbsesz5skfgys.jpeg?q=70,Blue,Ethnic,Kurta
1691785548-4,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/sheffali-creation-women-printed-straight-kurta/p/itm9ff3ca8e2bd50?pid=KTAGP8SFUJMT4RAU&lid=LSTKTAGP8SFUJMT4RAUJSGLFH&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_37&otracker=search&otracker1=search&iid=en_nVWuho9NTw1jaW4dq21omRwTHDXYNEAisFozAI0M9R0nAi9dlAbxiQ10JYucKm6hK3pMU1fpuRQU0XBp09480w%3D%3D&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Viscose Rayon Straight Kurta  (Dark Blue, White)",₹ 675,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/f/3/z/m-kurta-sheffali-creation-original-imagp8sf8kgmqcaf.jpeg?q=70,Blue,Ethnic,Kurta
1691785551-5,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/mon-women-printed-cape-top-kurta/p/itm7e78984d9c6b6?pid=KTAGQP4NMBCNAFZZ&lid=LSTKTAGQP4NMBCNAFZZBN97HN&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_36&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGQP4NMBCNAFZZ.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Viscose Rayon Cape Top Kurta  (Blue, White)",₹ 239,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/n/4/p/m-mf19kr09b-mon-original-imagqp4n2kbxxpwc.jpeg?q=70,Blue,Ethnic,Kurta
1691785554-6,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/dsroopa-women-printed-gown-kurta/p/itm35d35920337e1?pid=KTAGGMY5KZZHEJTN&lid=LSTKTAGGMY5KZZHEJTNR0OB9E&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_35&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGGMY5KZZHEJTN.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Viscose Rayon Gown Kurta  (Blue, White)",₹ 469,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/j/b/h/xl-blues04-ranila-original-imaghxsnzvnkbccc.jpeg?q=70,Blue,Ethnic,Kurta
1691785557-7,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/libas-women-printed-straight-kurta/p/itmaebbb1f02fd90?pid=KTAGMU36Y9AQATPY&lid=LSTKTAGMU36Y9AQATPYIOYS0G&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_34&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGMU36Y9AQATPY.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Cotton Blend Straight Kurta  (Blue, White)",₹ 569,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/a/7/h/xxl-26295-libas-original-imagmu35fjkzjrvp.jpeg?q=70,Blue,Ethnic,Kurta
1691785560-8,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/aks-women-self-design-printed-straight-kurta/p/itmf4ygg7uhdzwmg?pid=KTAF4Y6G7YFA2DRM&lid=LSTKTAF4Y6G7YFA2DRMINGVNF&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_33&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAF4Y6G7YFA2DRM.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Self Design, Printed Cotton Blend Straight Kurta  (White, Blue)",₹ 382,https://rukminim2.flixcart.com/image/832/832/k4rcmfk0pkrrdj/kurta/q/e/6/m-ya7012-aks-original-imafmusyncewyejj.jpeg?q=70,Blue,Ethnic,Kurta
1691785563-9,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/bachuu-women-printed-frontslit-kurta/p/itm00e49a75d5d0a?pid=KTAFNBFSU53VJVCQ&lid=LSTKTAFNBFSU53VJVCQUSYVMG&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_32&otracker=search&otracker1=search&iid=en_nVWuho9NTw1jaW4dq21omRwTHDXYNEAisFozAI0M9R1BEkjokvDQBdwI5T6rGkJjGweom3w95tpqn8k64w6rfA%3D%3D&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Cotton Blend Frontslit Kurta  (White, Blue)",₹ 305,https://rukminim2.flixcart.com/image/832/832/khz693k0-0/kurta/k/j/u/m-bo-51-whiteblueleaves-bachuu-original-imafxvffg3f7khhz.jpeg?q=70,Blue,Ethnic,Kurta
1691785566-10,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/kipek-women-printed-straight-kurta/p/itm8546e8cf0ace2?pid=KTAGP8WH23GEVZWQ&lid=LSTKTAGP8WH23GEVZWQK9UUMC&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_31&otracker=search&otracker1=search&iid=en_nVWuho9NTw1jaW4dq21omRwTHDXYNEAisFozAI0M9R05RV8kkF_t8mowmTeIkm5O93faXnrQp0YiSWyQGwxzWw%3D%3D&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Viscose Rayon Straight Kurta  (Black, White)",₹ 649,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/n/i/9/m-kk419gr-kipek-original-imagp8w7jhqy4dng.jpeg?q=70,Blue,Ethnic,Kurta
1691785569-11,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/angita-women-chikan-embroidery-a-line-kurta/p/itm38ee2baf3a6fb?pid=KTAGBHSGUPFZZ5WE&lid=LSTKTAGBHSGUPFZZ5WEBFANJ6&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_30&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGBHSGUPFZZ5WE.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Chikan Embroidery Cotton Rayon A-line Kurta  (White, Blue)",₹ 499,https://rukminim2.flixcart.com/image/832/832/kziqvm80/kurta/x/o/6/xl-ang2101-grey-angita-original-imagbhsgberakfaf.jpeg?q=70,Blue,Ethnic,Kurta
1691785572-12,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/moda-rapido-women-printed-straight-kurta/p/itmfgbatkxvzagqt?pid=KTAFGB5KZ7XPX27G&lid=LSTKTAFGB5KZ7XPX27GL6PXS6&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_29&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAFGB5KZ7XPX27G.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Cotton Blend Straight Kurta  (White, Blue)",₹ 773,https://rukminim2.flixcart.com/image/832/832/jve4pe80/kurta/s/n/w/xl-2000035-moda-rapido-original-imafgbatvmygvekx.jpeg?q=70,Blue,Ethnic,Kurta
1691785575-13,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/pannkh-women-printed-straight-kurta/p/itmfdfumscrpphuu?pid=KTAFDFHZCSDUSA8U&lid=LSTKTAFDFHZCSDUSA8UHAUQQ6&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_28&otracker=search&otracker1=search&iid=en_nVWuho9NTw1jaW4dq21omRwTHDXYNEAisFozAI0M9R3hhfxeCpJH0ejgxQ1_y3LH8QwFSTzcAb78lyHmf7_Z0g%3D%3D&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Cotton Blend Straight Kurta  (Light Blue, White)",₹ 705,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/z/e/s/xxl-pannkh-4262-pannkh-original-imagkrr7wpqpgmnp.jpeg?q=70,Blue,Ethnic,Kurta
1691785578-14,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/kasaska-women-printed-straight-kurta/p/itm1feb326950bfc?pid=KTAGQMMMBF572YQG&lid=LSTKTAGQMMMBF572YQGRLLEA4&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_27&otracker=search&otracker1=search&iid=en_nVWuho9NTw1jaW4dq21omRwTHDXYNEAisFozAI0M9R3PtYih_jWmI74ky1dIrgDP4mvXEHjfPX5KttcNR6TSrA%3D%3D&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Crepe Straight Kurta  (Dark Blue, White)",₹ 299,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/z/x/y/s-crepe-printed-kurti-tashvi-creation-original-imagqhppkzzgukhm.jpeg?q=70,Blue,Ethnic,Kurta
1691785581-15,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/libas-women-printed-flared-kurta/p/itm44f7e5d301f03?pid=KTAGQFKUB7B8GQGC&lid=LSTKTAGQFKUB7B8GQGCQOVFU2&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_26&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGQFKUB7B8GQGC.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Printed Cotton Blend Flared Kurta  (Blue, White)",₹ 699,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/k/z/c/xl-26443-libas-original-imagqfkugn2d9sy4.jpeg?q=70,Blue,Ethnic,Kurta
1691785584-16,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/daizen-women-bandhani-straight-kurta/p/itm7cc1eaeb5e759?pid=KTAGJ57RHATWK6CA&lid=LSTKTAGJ57RHATWK6CADOHBQK&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_25&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGJ57RHATWK6CA.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Bandhani Viscose Rayon Straight Kurta  (Blue, White)",₹ 448,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/1/e/h/xl-be123-fox-cover-original-imagj57hxtpm9hgn.jpeg?q=70,Blue,Ethnic,Kurta
1691785587-17,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/1-stop-fashion-women-floral-print-straight-kurta/p/itmb3374a485d039?pid=KTAGKRV9ZJWRZYH8&lid=LSTKTAGKRV9ZJWRZYH8IBCPLI&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_24&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGKRV9ZJWRZYH8.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Floral Print Crepe Straight Kurta  (White, Blue)",₹ 189,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/n/z/u/s-gd-530331-1-stop-fashion-original-imagkrv7aeymxzrr.jpeg?q=70,Blue,Ethnic,Kurta
1691785590-18,https://www.flipkart.com/search?q=kurta%20blue%20white&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/gs-fashions-women-floral-print-straight-kurta/p/itm987a725094d0f?pid=KTAGZUHHJFPQ7SAV&lid=LSTKTAGZUHHJFPQ7SAVYJBJYL&marketplace=FLIPKART&q=kurta+blue+white&store=clo%2Fcfv%2Fcib%2Frkt&srno=s_1_23&otracker=search&otracker1=search&iid=dcaa13e1-9f70-41a7-9efa-3d66bcb7bfe2.KTAGZUHHJFPQ7SAV.SEARCH&ssid=38bvggmh680000001691785534024&qH=52c9d6f1b7333ff2,"Women Floral Print Pure Cotton Straight Kurta  (Blue, White)",₹ 599,https://rukminim2.flixcart.com/image/832/832/xif0q/kurta/s/m/3/3xl-gsf-1356-gs-fashions-original-imagzuhh3qyvmwg4.jpeg?q=70,Blue,Ethnic,Kurta
